generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
30,10,0.6,0.03,0.75,10,True,-22.106061648567103,0.1277798639797159,30
30,10,0.6,0.03,0.75,20,True,-22.09687290573348,0.11732042929593116,30
30,10,0.6,0.03,0.75,35,True,-22.08345690107014,0.056045845304278155,30
30,10,0.6,0.05,0.55,10,True,-22.13055913086858,0.06283954959916974,30
30,10,0.6,0.05,0.55,20,True,-22.0831016029142,0.11891059964973605,30
30,10,0.6,0.05,0.55,35,True,-22.202714737184483,0.10852206304513191,30
30,10,0.6,0.05,0.65,10,True,-22.082842558725613,0.11974842582948196,30
30,10,0.6,0.05,0.65,20,True,-22.186422708134266,0.07223055820770696,30
30,10,0.6,0.05,0.65,35,True,-22.148824114654357,0.09426885793988721,30
30,10,0.6,0.05,0.75,10,True,-22.160235958029986,0.051441287130061186,30
30,10,0.6,0.05,0.75,20,True,-22.12833688064804,0.08589816588682392,30
30,10,0.6,0.05,0.75,35,True,-22.080460298802194,0.19343624453966551,30
30,10,0.7,0.01,0.55,10,True,-22.007545569290784,0.1716495281064552,30
30,10,0.7,0.01,0.55,20,True,-22.05891880460027,0.14840857918543326,30
30,10,0.7,0.01,0.55,35,True,-22.012055052678786,0.1624657730491099,30
30,10,0.7,0.01,0.65,10,True,-21.982989599168928,0.10596612454844717,30
30,10,0.7,0.01,0.65,20,True,-22.041862326593048,0.18079215910102175,30
30,10,0.7,0.01,0.65,35,True,-22.03503439387811,0.08349489660070424,30
30,10,0.7,0.01,0.75,10,True,-22.115617242714887,0.07756510310633202,30
30,10,0.7,0.01,0.75,20,True,-22.045630681273888,0.10435445061242654,30
30,10,0.7,0.01,0.75,35,True,-21.997481440796143,0.22881569065846263,30
30,10,0.7,0.03,0.55,10,True,-22.080798550806158,0.18703067586759412,30
30,10,0.7,0.03,0.55,20,True,-22.14553651852938,0.10163123749785077,30
30,10,0.7,0.03,0.55,35,True,-22.155262718486945,0.10352377549709678,30
30,10,0.7,0.03,0.65,10,True,-22.046955298808065,0.10955027342912789,30
30,10,0.7,0.03,0.65,20,True,-22.056501653696294,0.16904447169925385,30
30,10,0.7,0.03,0.65,35,True,-22.183465126851623,0.06434836532414644,30
30,10,0.7,0.03,0.75,10,True,-22.097559232377055,0.1077099729377215,30
30,10,0.7,0.03,0.75,20,True,-22.091644197887774,0.16572915134498137,30
30,10,0.7,0.03,0.75,35,True,-22.163043192854687,0.07184459739709315,30
30,10,0.7,0.05,0.55,10,True,-22.135397965860612,0.11216658997807537,30
30,10,0.7,0.05,0.55,20,True,-22.15627431488984,0.13293123812234092,30
30,10,0.7,0.05,0.55,35,True,-22.130073372852905,0.08787870463836568,30
30,10,0.7,0.05,0.65,10,True,-22.13435153855229,0.09233240963234561,30
30,10,0.7,0.05,0.65,20,True,-22.112871314613,0.06812767398779354,30
30,10,0.7,0.05,0.65,35,True,-22.126961423606907,0.10164829273200313,30
30,10,0.7,0.05,0.75,10,True,-22.177275386952235,0.09318272280736643,30
30,10,0.7,0.05,0.75,20,True,-22.126337431650423,0.1667984029628102,30
30,10,0.7,0.05,0.75,35,True,-22.11200392323817,0.11371845482396561,30
30,10,0.8,0.01,0.55,10,True,-21.87859611652233,0.23124994180256664,30
30,10,0.8,0.01,0.55,20,True,-22.065553921141237,0.17497865683922087,30
30,10,0.8,0.01,0.55,35,True,-22.075141562894466,0.09686780136062588,30
30,10,0.8,0.01,0.65,10,True,-21.995989320769166,0.2254534061642848,30
30,10,0.8,0.01,0.65,20,True,-22.04388098842335,0.26987652992626077,30
30,10,0.8,0.01,0.65,35,True,-22.10559890170833,0.09898144595362386,30
30,10,0.8,0.01,0.75,10,True,-22.123522565239696,0.09648733212678112,30
30,10,0.8,0.01,0.75,20,True,-22.101309063057705,0.15878548492915862,30
30,10,0.8,0.01,0.75,35,True,-22.224066570768507,0.03825680604656223,30
30,10,0.8,0.03,0.55,10,True,-21.930889278817904,0.2471820830661555,30
30,10,0.8,0.03,0.55,20,True,-22.1256724002063,0.14831013836975146,30
30,10,0.8,0.03,0.55,35,True,-22.105419661553096,0.168963052150521,30
30,10,0.8,0.03,0.65,10,True,-21.978431421132406,0.24836840192517484,30
30,10,0.8,0.03,0.65,20,True,-22.179079685674925,0.058686401681248314,30
30,10,0.8,0.03,0.65,35,True,-22.21703581532406,0.058238884548931086,30
30,10,0.8,0.03,0.75,10,True,-22.179998899426973,0.06192847794542681,30
30,10,0.8,0.03,0.75,20,True,-22.143553847369528,0.04181412487492787,30
30,10,0.8,0.03,0.75,35,True,-22.077751355803112,0.10822362269407093,30
30,10,0.8,0.05,0.55,10,True,-22.09911927296986,0.16480691205029574,30
30,10,0.8,0.05,0.55,20,True,-22.093817705241293,0.1250519310333002,30
30,10,0.8,0.05,0.55,35,True,-22.108237473607414,0.12059501987665272,30
30,10,0.8,0.05,0.65,10,True,-22.242325076670873,0.061252726204327354,30
30,10,0.8,0.05,0.65,20,True,-22.06768216702735,0.08249869026783979,30
30,10,0.8,0.05,0.65,35,True,-22.13910698807454,0.1347145955063514,30
30,10,0.8,0.05,0.75,10,True,-22.13242437450843,0.06538730815225748,30
30,10,0.8,0.05,0.75,20,True,-22.19185610576299,0.05136102802175703,30
30,10,0.8,0.05,0.75,35,True,-22.151121749301225,0.04072678074946407,30
30,50,0.6,0.01,0.55,10,True,-22.252910091659885,0.0510490429434267,30
30,50,0.6,0.01,0.55,20,True,-22.20440696943225,0.024452522194032586,30
30,50,0.6,0.01,0.55,35,True,-22.210831356118202,0.057204741762219076,30
30,50,0.6,0.01,0.65,10,True,-22.20186491804927,0.038613101900259086,30
30,50,0.6,0.01,0.65,20,True,-22.183865122377142,0.09776471514916349,30
30,50,0.6,0.01,0.65,35,True,-22.222001260663795,0.07261758625305885,30
30,50,0.6,0.01,0.75,10,True,-22.19115961386046,0.0737745557060699,30
30,50,0.6,0.01,0.75,20,True,-22.231460654483858,0.04012394853717628,30
30,50,0.6,0.01,0.75,35,True,-22.214036259343978,0.07365287180084261,30
30,50,0.6,0.03,0.55,10,True,-22.2402756715533,0.03885374835581745,30
30,50,0.6,0.03,0.55,20,True,-22.18145132775589,0.026477099575171387,30
30,50,0.6,0.03,0.55,35,True,-22.188910927697798,0.024891702000541662,30
30,50,0.6,0.03,0.65,10,True,-22.21609772637456,0.02944900100582167,30
30,50,0.6,0.03,0.65,20,True,-22.200288623206735,0.029912635466279636,30
30,50,0.6,0.03,0.65,35,True,-22.196441542380327,0.05678298977400549,30
30,50,0.6,0.03,0.75,10,True,-22.227550667380832,0.07952409031176622,30
30,50,0.6,0.03,0.75,20,True,-22.217539425937005,0.054893816121325004,30
30,50,0.6,0.03,0.75,35,True,-22.177718047388314,0.06016250552173606,30
30,50,0.6,0.05,0.55,10,True,-22.24729513884203,0.04264534551603997,30
30,50,0.6,0.05,0.55,20,True,-22.19935333698476,0.051243340835262316,30
