generations,population,crossover,mutation,elitism,bits,maximize,avg_fitness,std_dev,avg_generations
30,50,0.6,0.01,0.55,10,False,2.635685574787797,0.5415523236677446,30
30,50,0.6,0.01,0.55,20,False,3.413393917291795,0.9366958387564144,30
30,50,0.6,0.01,0.55,35,False,3.5160936390264412,0.5508917231451516,30
30,50,0.6,0.01,0.65,10,False,4.180842259536696,1.2314231331248928,30
30,50,0.6,0.01,0.65,20,False,4.839537580314172,1.2051436077703939,30
30,50,0.6,0.01,0.65,35,False,3.058391936232594,0.898127608939487,30
30,50,0.6,0.01,0.75,10,False,4.095627438218266,2.767247839832773,30
30,50,0.6,0.01,0.75,20,False,4.884442465548337,1.952369388685392,30
30,50,0.6,0.01,0.75,35,False,5.173087023262953,2.7974263580743295,30
30,50,0.6,0.03,0.55,10,False,2.4763427103938764,1.87284544542757,30
30,50,0.6,0.03,0.55,20,False,3.2645127282139716,1.2629400150927295,30
30,50,0.6,0.03,0.55,35,False,3.1877530199628135,1.3219787714317228,30
30,50,0.6,0.03,0.65,10,False,2.102994882041511,0.4855913147883611,30
30,50,0.6,0.03,0.65,20,False,2.9482342569650424,1.2190564585447465,30
30,50,0.6,0.03,0.65,35,False,3.3157773099548895,0.8498969796688683,30
30,50,0.6,0.03,0.75,10,False,2.55984494434208,1.1931437273616912,30
30,50,0.6,0.03,0.75,20,False,5.430037294749496,2.1896143199127915,30
30,50,0.6,0.03,0.75,35,False,3.548338136672233,1.8255387346278014,30
30,50,0.6,0.05,0.55,10,False,2.5959473727376525,1.551708972309736,30
30,50,0.6,0.05,0.55,20,False,3.0123452340737122,1.2624539852223522,30
30,50,0.6,0.05,0.55,35,False,3.095220149342787,1.4569674404731743,30
30,50,0.6,0.05,0.65,10,False,3.5577688108780494,1.2227115191112574,30
30,50,0.6,0.05,0.65,20,False,2.9936727820563003,1.7377051525735345,30
30,50,0.6,0.05,0.65,35,False,3.6169716831366885,1.5482293460594005,30
30,50,0.6,0.05,0.75,10,False,3.7027946315584797,0.9624677703088582,30
30,50,0.6,0.05,0.75,20,False,4.156148575472505,1.3882173184526359,30
30,50,0.6,0.05,0.75,35,False,5.986648225603614,2.118064229780826,30
30,50,0.7,0.01,0.55,10,False,3.700653521626614,0.6206055746753204,30
30,50,0.7,0.01,0.55,20,False,2.5715380045202783,1.3080491356623352,30
30,50,0.7,0.01,0.55,35,False,4.386497430966755,1.2573189339234918,30
30,50,0.7,0.01,0.65,10,False,2.3201222638795134,1.3125725058186204,30
