generations,population,crossover,mutation,elitism,bits,score,avg_fitness,std_dev
18,88,0.7044,0.0218,0.7452,24,-4.134304108070062,-6.115072212107671,0.3615362080752161
18,96,0.7044,0.0218,0.5905,24,-4.059389832958246,-6.103269703629428,0.48775974134236344
18,88,0.7044,0.0218,0.7452,24,-3.972306408529999,-5.971296429608136,0.397980042156275
18,88,0.7044,0.0218,0.7452,24,-3.7449230779179636,-5.797280604641615,0.5047150534473018
18,60,0.7044,0.0218,0.7452,24,-3.4278586202046935,-5.343444029728489,0.23117081904759076
18,84,0.7044,0.0218,0.7452,24,-2.6348762264311327,-5.177494068597317,1.4852356843323702
18,88,0.6399,0.043,0.7452,24,-4.533691951015901,-6.404003544604399,0.1406231871769965
18,82,0.7044,0.043,0.5905,24,-4.480229040536512,-6.369419897726235,0.17838171437944558
18,88,0.6054,0.043,0.7452,24,-4.4027909701731005,-6.34583637811902,0.2860908158918398
18,84,0.7044,0.043,0.5905,24,-4.3143384616534055,-6.255322545470388,0.28196816763396476
18,82,0.7044,0.0218,0.7452,24,-4.311855614409199,-6.1796212948285625,0.1355313608387283
18,82,0.7044,0.0218,0.7452,24,-4.267745170317733,-6.222606614395248,0.30972288815503196
18,82,0.7044,0.0218,0.7452,24,-4.250931359878308,-6.228901629343259,0.35594053892990235
18,88,0.7044,0.0218,0.7452,24,-4.242657419151098,-6.107303589957044,0.12929234161189143
18,88,0.7764,0.0218,0.7452,24,-4.233673554679337,-6.232220272230818,0.3970934351029626
14,88,0.7044,0.0218,0.7452,24,-4.20326023668224,-5.93834014554655,0.6701598177286187
18,82,0.7044,0.043,0.5905,24,-4.106651418833573,-6.104565231490549,0.39582762531395155
18,82,0.7764,0.043,0.5905,24,-4.084573023774624,-6.147649693702784,0.5261533398563203
18,82,0.7044,0.0218,0.7452,24,-3.9208308241278322,-6.030175348452892,0.6186890486501204
18,82,0.7044,0.0218,0.5905,24,-3.6715451516675692,-5.763299670440721,0.5835090375463028
18,88,0.7044,0.0218,0.7452,24,-3.552694290297036,-5.777612696230097,0.8498368118661233
12,82,0.7044,0.043,0.5905,24,-4.942639256885893,-6.228706782782037,0.1721350517922885
18,88,0.6399,0.043,0.7452,24,-4.612624730292353,-6.437049256419494,0.04884905225428147
18,82,0.7044,0.0218,0.7452,24,-4.571129524547963,-6.413363427189909,0.08446780528389171
18,82,0.7044,0.0218,0.5905,24,-4.566778019691082,-6.3889324903533184,0.044308941324473924
18,82,0.7044,0.043,0.5905,24,-4.489679969770685,-6.363461883229601,0.14756382691783124
18,82,0.7044,0.043,0.5905,24,-4.439263415017284,-6.3557966156555805,0.23306640127659306
18,84,0.7044,0.043,0.5905,24,-4.438234015009433,-6.328519196840121,0.18057036366137658
18,82,0.7044,0.043,0.7452,26,-4.391250769741011,-6.317063147682549,0.25162475588307615
18,82,0.7044,0.0218,0.7452,24,-4.358928819671318,-6.289241514989058,0.2606253906354799
18,88,0.6054,0.043,0.7452,24,-4.3310496052778635,-6.2817658388945095,0.30143246723329287
18,88,0.6054,0.043,0.7452,24,-4.211413078693964,-6.091743243354985,0.1606603293220433
18,88,0.6399,0.045,0.7452,24,-4.140460982757399,-6.013669590026626,0.1464172145384536
18,88,0.6054,0.043,0.7452,24,-4.139757998351644,-6.151486517426606,0.42345703814992297
18,82,0.6054,0.0218,0.7452,24,-3.95453971630079,-5.823175197117095,0.1372709616326113
18,82,0.7044,0.0218,0.7452,24,-2.566562397710192,-5.027317630889468,1.3215104663585509
12,82,0.7044,0.043,0.5905,24,-4.910512352610867,-6.1646907029431475,0.10835670066456025
12,88,0.7044,0.043,0.5905,24,-4.705073374801854,-6.185041106476073,0.5599354633484379
18,98,0.7044,0.043,0.5905,24,-4.689659577051159,-6.506882659759709,0.03444616541710081
18,82,0.6399,0.043,0.658,24,-4.661030631855694,-6.473065656829114,0.024070049946838878
18,84,0.7044,0.043,0.5905,24,-4.540182863074019,-6.395399052347938,0.11043237854783708
18,82,0.7044,0.043,0.5905,24,-4.539222538169354,-6.394078148295771,0.109711220252834
18,88,0.7278,0.043,0.7452,24,-4.530589318898591,-6.379659990285588,0.0981413427739947
18,82,0.7044,0.043,0.5905,24,-4.52339309937017,-6.3606323697247955,0.07447854070925164
18,82,0.7044,0.0218,0.5905,24,-4.44644345477616,-6.340771367072796,0.18865582459327257
18,82,0.7044,0.0218,0.7452,24,-4.440442075843772,-6.366858119300167,0.25283208691278963
18,82,0.6399,0.043,0.608,24,-4.108328697494809,-6.110623157030001,0.4045889190703851
12,82,0.7044,0.043,0.5905,24,-4.070582075091161,-5.5783012240784,0.6154382979744781
18,82,0.7044,0.043,0.5905,24,-3.9179957243395567,-6.049354239655073,0.6627170306310326
18,88,0.6399,0.043,0.7452,24,-3.76537783843177,-5.9651910682472185,0.7996264596308974
16,82,0.7044,0.0218,0.5905,24,-3.5664570048478104,-5.62149822166757,0.9100824336395196
12,82,0.7044,0.043,0.5905,24,-5.214576773804669,-6.444186658829961,0.059219770050582966
12,88,0.7044,0.043,0.5905,24,-4.9091255524405115,-6.132260557703079,0.04627001052513399
